franchise,property_name,product_line,manufacturer,release_year,wave,item_name,release_type,source_name,source_url,notes,image_url,packaged_image_url
The Greatest American Hero,The Greatest American Hero,Mego Greatest American Hero,Mego,1981,Basic Series,"Convertible ""Bug"" (with Ralph and Bill)",vehicle,Figure Realm,https://www.figurerealm.com/actionfigure?action=actionfigure&id=50230&figure=convertiblequotbugquotwithralphandbill,Figure Realm Greatest American Hero checklist import. Checklist exposes a packaged/front image only; no separate loose photo available from this source.,,https://www.figurerealm.com/galleries/greatestamericanhero/ConvertibleBug-Front.jpg
