franchise,property_name,product_line,manufacturer,release_year,wave,item_name,release_type,source_name,source_url,image_url,packaged_image_url,notes
Masters of the Universe,Masters of the Universe,Mattel Chronicles,Mattel,2026,Core Non Movie Action Figures Checklist - Walmart,Scare Glow,modern,ActionFigure411,https://www.actionfigure411.com/masters-of-the-universe/mattel-chronicles/core-non-movie-action-figures/scare-glow-13246.php,,https://www.actionfigure411.com/masters-of-the-universe/images/scare-glow-13246.jpg,ActionFigure411 checklist section: Core Non Movie Action Figures Checklist. Checklist wave/store slot: Walmart. Checklist retail: $26.97. Packaged image URL inferred from ActionFigure411 item slug pattern and checklist entry.
Masters of the Universe,Masters of the Universe,Mattel Chronicles,Mattel,2026,Core Non Movie Action Figures Checklist - Walmart,Skeletor (Alcala Face),modern,ActionFigure411,https://www.actionfigure411.com/masters-of-the-universe/mattel-chronicles/core-non-movie-action-figures/skeletor-alcala-face-13247.php,,https://www.actionfigure411.com/masters-of-the-universe/images/skeletor-alcala-face-13247.jpg,ActionFigure411 checklist section: Core Non Movie Action Figures Checklist. Checklist wave/store slot: Walmart. Checklist retail: $9.97. Packaged image URL inferred from ActionFigure411 item slug pattern and checklist entry.
Masters of the Universe,Masters of the Universe,Mattel Chronicles,Mattel,2026,Movie Action Figures Checklist - 1,Battle Cat,modern,ActionFigure411,https://www.actionfigure411.com/masters-of-the-universe/mattel-chronicles/movie-action-figures/battle-cat-13245.php,,https://www.actionfigure411.com/masters-of-the-universe/images/battle-cat-13245.jpg,ActionFigure411 checklist section: Movie Action Figures Checklist. Checklist wave/store slot: 1. Checklist retail: $39.99. Packaged image URL inferred from ActionFigure411 item slug pattern and checklist entry.
Masters of the Universe,Masters of the Universe,Mattel Chronicles,Mattel,2026,Movie Action Figures Checklist - 1,He-Man,modern,ActionFigure411,https://www.actionfigure411.com/masters-of-the-universe/mattel-chronicles/movie-action-figures/he-man-13242.php,,https://www.actionfigure411.com/masters-of-the-universe/images/he-man-13242.jpg,ActionFigure411 checklist section: Movie Action Figures Checklist. Checklist wave/store slot: 1. Checklist retail: $24.99. Packaged image URL inferred from ActionFigure411 item slug pattern and checklist entry.
Masters of the Universe,Masters of the Universe,Mattel Chronicles,Mattel,2026,Movie Action Figures Checklist - 1,Man-At-Arms,modern,ActionFigure411,https://www.actionfigure411.com/masters-of-the-universe/mattel-chronicles/movie-action-figures/man-at-arms-13243.php,,https://www.actionfigure411.com/masters-of-the-universe/images/man-at-arms-13243.jpg,ActionFigure411 checklist section: Movie Action Figures Checklist. Checklist wave/store slot: 1. Checklist retail: $24.99. Packaged image URL inferred from ActionFigure411 item slug pattern and checklist entry.
Masters of the Universe,Masters of the Universe,Mattel Chronicles,Mattel,2026,Movie Action Figures Checklist - 1,Tri-Klops,modern,ActionFigure411,https://www.actionfigure411.com/masters-of-the-universe/mattel-chronicles/movie-action-figures/tri-klops-13244.php,,https://www.actionfigure411.com/masters-of-the-universe/images/tri-klops-13244.jpg,ActionFigure411 checklist section: Movie Action Figures Checklist. Checklist wave/store slot: 1. Checklist retail: $24.99. Packaged image URL inferred from ActionFigure411 item slug pattern and checklist entry.
Masters of the Universe,Masters of the Universe,Mattel Chronicles,Mattel,2026,Movie Action Figures Checklist - Amazon,Ram Man (Jon Xue Zhang) & Fisto (Jóhannes Haukur Jóhannesson),modern,ActionFigure411,https://www.actionfigure411.com/masters-of-the-universe/mattel-chronicles/movie-action-figures/ram-man-jon-xue-zhang-fisto-jhannes-haukur-jhannesson-13441.php,,https://www.actionfigure411.com/masters-of-the-universe/images/ram-man-jon-xue-zhang-fisto-jhannes-haukur-jhannesson-13441.jpg,ActionFigure411 checklist section: Movie Action Figures Checklist. Checklist wave/store slot: Amazon. Checklist retail: $53.99. Packaged image URL inferred from ActionFigure411 item slug pattern and checklist entry.
