franchise,property_name,product_line,manufacturer,release_year,wave,item_name,release_type,source_name,source_url,notes,image_url,packaged_image_url
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Dead End Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-combiners-classics-dead-end/8639/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/0.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Defensor Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-combiners-classics-defensor/10607/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/10607.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Drag Strip Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-combiners-classics-drag-strip/8643/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/10563.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Fireflight Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-combiners-classics-fireflight/8618/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/10564.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,First Aid Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-combiners-classics-first-aid/8798/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/0.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Groove Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-combiners-classics-groove/8802/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/0.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Hot Spot Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-combiners-classics-hot-spot/8810/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/0.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Motormaster Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-combiners-classics-motormaster/8651/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/0.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Onslaught Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-combiners-classics-onslaught/8831/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/0.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Silverbolt Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-combiners-classics-silverbolt/8630/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/10583.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Skydive Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-combiners-classics-skydive/8622/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/62712.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Slingshot Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-combiners-classics-slingshot/8626/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/10584.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Streetwise Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-combiners-classics-streetwise/8806/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/0.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Superion,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-combiners-superion/112481/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/0.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Swindle Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-combiners-classics-swindle/8823/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/0.jpg,
