franchise,property_name,product_line,manufacturer,release_year,wave,item_name,release_type,source_name,source_url,notes,image_url,packaged_image_url
Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles: Mutant Mayhem,Mutant Mayhem,Playmates,2023,Wave,Pet Turtle Playset: Mutatin Battle Arena,playset,TMNT Toys,https://www.tmnttoys.com/figures2023.html,TMNT Toys Mutant Mayhem archive fallback; exact item page match still pending.,,
