catalog_item_id,franchise,property_name,product_line,release_year,wave,item_name,kind,host,url,source_url
4343247,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 153 - Sunigator Shotai The Claw,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No153.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30148&figure=no153sunigatorshotaitheclaw
4343248,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 154 - Ammonite,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No154.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30149&figure=no154ammonite
4343249,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 155 - Shyaneruman,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No155.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30150&figure=no155shyaneruman
4343250,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 156 - Wolfman,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No156.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30151&figure=no156wolfman
4343251,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 157 - Black King,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No157.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30152&figure=no157blackking
4343252,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 158 - Bazookara,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No158.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30153&figure=no158bazookara
4343253,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 159 - Mr. Achilles,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No159.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30154&figure=no159mrachilles
4343110,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 16 - Neptune Man,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No16.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30010&figure=no16neptuneman
4343254,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 160 - Chavo Kerori,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No160.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30155&figure=no160chavokerori
4343255,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 161 - Atlantis,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No161.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30156&figure=no161atlantis
4343256,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 162 - Nanako-San The Announcer,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No162.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30157&figure=no162nanakosantheannouncer
4343257,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 163 - Mammothman,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No163-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30158&figure=no163mammothman
4343258,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 164 - Kinikuman Big Body,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No164.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30159&figure=no164kinikumanbigbody
4343259,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 165 - Black Zumou,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No165.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30160&figure=no165blackzumou
4343260,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 166 - Kinikuman Mariposa,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No166.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30161&figure=no166kinikumanmariposa
4343261,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 167 - Black Rain,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No167-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30162&figure=no167blackrain
4343262,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 168 - Mr. VTR,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No168.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30163&figure=no168mrvtr
4343263,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 169 - Benikiman,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No169.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30164&figure=no169benikiman
4343111,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 17 - Kinikuman,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No17.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30011&figure=no17kinikuman
4343264,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 170 - The Hunter,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No170-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30165&figure=no170thehunter
4343265,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 171 - Mixer Titan,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No171-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30166&figure=no171mixertitan
4343266,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 172 - Terryman,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No172.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30167&figure=no172terryman
4343267,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 173 - Mr. Kamen,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No173.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30168&figure=no173mrkamen
4343268,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 174 - Ashuraman,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No174-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30169&figure=no174ashuraman
4343269,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 175 - Leoparudon,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No175.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30170&figure=no175leoparudon
4343270,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 176 - Heavy Metal,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No176.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30171&figure=no176heavymetal
4343271,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 177 - Dai Ukon,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No177.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30172&figure=no177daiukon
4343272,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 178 - Black Satan,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No178.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30173&figure=no178blacksatan
4343273,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 179 - Black Buffalo,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No179.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30174&figure=no179blackbuffalo
4343112,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 18 - Daiyaman,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No18.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30012&figure=no18daiyaman
4343274,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 180 - Black Knight,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No180-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30175&figure=no180blackknight
4343275,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 181 - Black Bear,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No181.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30176&figure=no181blackbear
4343276,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 182 - Mystery Partner,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No182.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30177&figure=no182mysterypartner
4343277,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 183 - Pinchman,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No183-4.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30178&figure=no183pinchman
4343278,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 184 - Geronimo,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No184-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30179&figure=no184geronimo
4343279,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 185 - King The Tons,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No185.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30180&figure=no185kingthetons
4343280,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 186 - Kendaman,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No186.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30181&figure=no186kendaman
4343281,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 187 - The Hawkman,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No187.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30182&figure=no187thehawkman
4343282,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 188 - Phoenixman,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No188.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30183&figure=no188phoenixman
4343283,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 189 - Mito,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No189-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30184&figure=no189mito
4343113,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 19 - Black Killer,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No19.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30013&figure=no19blackkiller
4343284,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 190 - Gan Satan,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No190.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30185&figure=no190gansatan
4343285,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 191 - Satan King,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No191.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30186&figure=no191satanking
4343286,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 192 - Tenjokai Chojin No Kami,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No192.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30187&figure=no192tenjokaichojinnokami
4343287,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 193 - Cobra Satan,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No193-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30188&figure=no193cobrasatan
4343288,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 194 - Haniwa Statue,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No194.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30189&figure=no194haniwastatue
4343289,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 195 - Sunshine,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No195.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30190&figure=no195sunshine
4343290,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 196 - George The Thief,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No196.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30191&figure=no196georgethethief
4343291,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 197 - Robin Mask,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No197.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30192&figure=no197robinmask
4343292,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 198 - Soldierman,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No198-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30193&figure=no198soldierman
4343293,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 199 - Ashuraman,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No199.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30194&figure=no199ashuraman
4343096,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 2 - Terribull,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/Terribull1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=29996&figure=no2terribull
4343114,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 20 - Kiniku Daiou,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No20.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30014&figure=no20kinikudaiou
4343294,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 200 - Terryman,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No200.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30195&figure=no200terryman
4343295,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 201 - King The Ton,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No201.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30196&figure=no201kingtheton
4343296,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 202 - Strongman,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No202.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30197&figure=no202strongman
4343297,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 203,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No203.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30198&figure=no203
4343298,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 204,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No204-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30199&figure=no204
4343299,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 205,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No205.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30200&figure=no205
4343300,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 206 - Kinnikuman,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No206.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30201&figure=no206kinnikuman
4343301,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 207,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No207.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30202&figure=no207
4343302,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 208 - Dickieman,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No208.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30203&figure=no208dickieman
4343303,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 209,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No209-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30204&figure=no209
4343115,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 21 - Akuma Shogun,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No21-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30015&figure=no21akumashogun
4343304,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 210,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No210.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30205&figure=no210
4343305,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 211 - Buffaloman,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No211.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30206&figure=no211buffaloman
4343306,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 212,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No212.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30207&figure=no212
4343307,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 213,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No213.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30208&figure=no213
4343308,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 214,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No214.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30209&figure=no214
4343309,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 215,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No215-3.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30210&figure=no215
4343310,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 216 - The Ninja,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No216.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30211&figure=no216theninja
4343311,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 217,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No217.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30212&figure=no217
4343312,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 218,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No218-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30213&figure=no218
4343313,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 219 - Kinnikuman Zebra,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No219-4.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30214&figure=no219kinnikumanzebra
4343116,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 22 - The Manriki,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No22-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30016&figure=no22themanriki
4343314,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 220 - Devil Magician,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No220.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30215&figure=no220devilmagician
4343315,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 221 - New Sunshine,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No221.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30216&figure=no221newsunshine
4343316,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 222 - Kinnikuman,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No222.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30217&figure=no222kinnikuman
4343317,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 223,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No223.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30218&figure=no223
4343318,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 224 - New Black Hole,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No224.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30219&figure=no224newblackhole
4343319,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 225,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No225.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30220&figure=no225
4343320,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 226 - Ramenman,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No226-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30221&figure=no226ramenman
4343321,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 227 - Kinnikuman Great,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No227.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30222&figure=no227kinnikumangreat
4343322,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 228,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No228.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30223&figure=no228
4343323,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 229,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No229.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30224&figure=no229
4343117,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 23 - IWAO,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No23.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30017&figure=no23iwao
4343324,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 230,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No230.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30225&figure=no230
4343325,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 231 - Warsman,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No231.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30226&figure=no231warsman
4343326,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 232,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No232.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30227&figure=no232
4343327,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 233,loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No233.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30228&figure=no233
4343328,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 234 - MuscleMan (Wrestling Arena),loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No234.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30229&figure=no234musclemanwrestlingarena
4343329,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 235 - Terri-Bull (Wrestling Arena),loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No235.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30230&figure=no235terribullwrestlingarena
4343330,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 236 - Satan Cross (Japanese),loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No236.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30231&figure=no236satancrossjapanese
4343331,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 237 (Japanese),loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No237.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30232&figure=no237japanese
4343332,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 238 (Japanese),loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No238.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30233&figure=no238japanese
4343333,M.U.S.C.L.E.,M.U.S.C.L.E.,M.U.S.C.L.E. Men,1980,Singles,No 239 (Japanese),loose,www.figurerealm.com,https://www.figurerealm.com/galleries/musclemen/No239.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=30234&figure=no239japanese
